id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1020372011590635439,New Luxury Home near Love Field Airport,469360669,Yulia,,District 2,32.8478863,-96.82281929999999,Entire home/apt,650,30,0,,,3,168,0,
1020385870626722628,Hopetown Oasis,354065493,Tiffany,,District 13,32.88159669148274,-96.85724808968779,Entire home/apt,154,2,10,2024-05-27,1.64,1,343,10,
1020431359508270670,"Luxury High Rise, Infinity Pool, Walkable Area - C",483533116,Paul,,District 13,32.86931361600337,-96.7688978191216,Entire home/apt,177,1,25,2024-05-21,3.49,32,319,25,
1020462423122353915,Contemporary Bluffview Luxury,308850424,Libby,,District 13,32.85320109566975,-96.8414440340308,Entire home/apt,523,30,0,,,9,365,0,
1020503865738693644,"Luxury High Rise, Infinity Pool, Walkable Area - D",483533116,Paul,,District 13,32.87219445696894,-96.77013644018267,Entire home/apt,168,1,27,2024-05-31,3.99,32,359,27,
1020928921286540264,Incredible Modern 4 Bedroom,442994570,Todd,,District 9,32.81057,-96.71054,Entire home/apt,179,2,3,2024-03-18,0.53,24,304,3,
1020976014371305789,"Great Pick! Unti w/ Full Kitchen, Free Parking!",501999514,RoomPicks,,District 10,32.916903652380064,-96.74235008003883,Hotel room,999,1,10,2024-05-26,1.44,61,364,10,
1021002722752136877,Modern 5 BR New Home w/ Rooftop & Full Yard!,265411306,Julius,,District 6,32.79168,-96.85279,Entire home/apt,466,1,31,2024-05-27,4.45,2,172,31,
1021068980613729759,Luxe Oasis l Central Location l Free Parking,24496944,Kathleen,,District 2,32.81221,-96.81405,Entire home/apt,133,2,30,2024-06-17,4.21,5,173,30,
1021072573297799679,5bd|4br Modern Home w/ Pool,63977644,Destiny,,District 6,32.77974,-96.82965,Entire home/apt,813,1,4,2024-03-24,0.58,4,261,4,
1021133235429171701,Nice Studio near Downtown Dallas,518245644,Demi,,District 2,32.8171495985685,-96.83602774345466,Entire home/apt,85,1,21,2024-06-13,2.84,3,245,21,
1021209258651398646,Lakeside Elegance Chic 3BR 2.5B,479238538,Sophia,,District 9,32.93363,-96.5156,Entire home/apt,456,5,3,2023-11-27,0.41,2,126,3,
1021288597149511307,"King bed, Posh, Fresh, Wi-fi",303776351,Roger,,District 12,33.0103,-96.82693,Entire home/apt,99,1,0,,,8,196,0,
1021493899939494868,The Big Easy,217426330,Gary,,District 2,32.79839890749297,-96.77638823813739,Entire home/apt,77,1,9,2024-06-02,1.29,3,212,9,
1021694976928526861,Downtown Dallas getaway,543867327,Ashley,,District 2,32.806,-96.77491,Entire home/apt,85,2,0,,,1,83,0,
1021738502863625873,Amyfinehouse| King Suite 2BR Loft|Pool+Views+Valet,36151189,Grace,,District 2,32.77836,-96.79574,Entire home/apt,173,1,9,2024-06-02,1.40,38,352,9,
1021886343330026214,Pink Suite-10 min from Dtwn-8 min from Deep Ellum,464462248,Let Them Stay Rentals,,District 2,32.80579,-96.77345,Entire home/apt,81,1,18,2024-05-11,2.60,12,327,18,
1021992656214273189,Luxury Suite Nr Dtw/Free Parking,464462248,Let Them Stay Rentals,,District 2,32.80787649505759,-96.77285477343348,Entire home/apt,119,1,6,2024-04-09,1.04,12,260,6,
1022038956027333809,Cozy Apt-1 min from Lwr Greenville/8 min from Dtwn,464462248,Let Them Stay Rentals,,District 2,32.80798,-96.77336,Entire home/apt,267,1,7,2024-05-27,1.14,12,268,7,
1022556318971787244,Breathtaking Home/Pool/Golf View,499222017,Vacation Nest,,District 11,32.972796482954195,-96.8172907804724,Entire home/apt,391,2,22,2024-06-14,3.08,3,148,22,
1023845313054111712,Galleria Mall KING Suite | FREE parking | W/D,211225279,Jack,,District 11,32.929495682790105,-96.82086952475137,Entire home/apt,160,28,0,,,37,343,0,
1024019886013099673,Charming Dallas Home - Great Location!,6468707,Jeremy,,District 9,32.86332285845181,-96.70641301349181,Entire home/apt,,2,15,2024-05-08,2.09,1,0,15,
1024132963176280160,Room as big as an apartment,468335595,Brandon,,District 10,32.9163555728804,-96.7386463398546,Private room,49,1,8,2024-01-13,1.11,1,210,8,
1024134998051552999,Hazelhurst House,119716284,Jeana,,District 7,32.78401,-96.70908,Private room,45,2,27,2024-06-08,3.79,1,41,27,
1024250247077884457,Centrally Located-Dallas Uptown & Downtown,65844560,Lauvelle Suites,,District 14,32.796201486996125,-96.78985050080765,Entire home/apt,208,3,8,2024-06-01,1.40,2,13,8,
1024501447971258271,"· Cozy Urban Nest · Rain Shower, W/D, Pet-Friendly",496237678,Youthful,,District 2,32.802309489003505,-96.77874110517777,Entire home/apt,230,1,10,2024-03-22,1.40,8,184,10,
1024559297074527403,Cozy & Modern Home in Heart of Dallas,138601686,Matt,,District 2,32.80528,-96.78051,Entire home/apt,167,1,18,2024-05-27,2.57,7,363,18,
1024624905852190636,"New to Airbnb, Modern 1 BR Downtown, Views, Pool 5",36151189,Grace,,District 2,32.77797,-96.79624,Entire home/apt,141,1,7,2024-06-17,2.04,38,340,7,
1024629530666218922,Medical District_Fast Wi-fi,470228418,David,,District 2,32.81032,-96.82578,Entire home/apt,90,1,24,2024-06-16,3.69,3,337,24,
1024631367779677021,Exquisite Hotel-like Masterpiece,442994570,Todd,,District 14,32.81845740805196,-96.79384054863777,Entire home/apt,600,2,5,2024-05-07,0.87,24,358,5,
1024661705270429264,Amyfinehouse| Stylish Condo|Pool+Valet+View,36151189,Grace,,District 2,32.778307563364606,-96.79499273999808,Entire home/apt,170,1,6,2024-05-27,0.87,38,347,6,
1024735169759201703,2 Queen Beds+Workstation Near Deep Ellum Downtown,52691500,Mario,,District 7,32.766441649075475,-96.76421286977182,Entire home/apt,130,7,2,2024-05-26,1.09,3,270,2,
1024826982848737303,Naturenook Nomad-minutes from Cedar Ridge Preserve,406729399,Gloria,,District 3,32.67798362146969,-96.91981796175241,Entire home/apt,100,1,9,2024-04-21,1.30,3,16,9,
1024875699864224379,The Madison- A Bishop Arts Chalet,226511427,Sarah,,District 1,32.7516729,-96.82628609999999,Entire home/apt,275,30,1,2024-01-01,0.17,5,130,1,
1025009214392943387,Walk to SMU. Private Backhouse in M-Streets,428776120,Joshua,,District 14,32.835742952191836,-96.77364259761636,Entire home/apt,250,2,17,2024-06-02,2.88,1,327,17,
1025332105400231847,2BR | 2 Bath | Downtown Views | Free Valet Parking,181794187,Syed,,District 2,32.77811863859652,-96.79476634408597,Entire home/apt,131,2,12,2024-06-03,1.93,17,338,12,
1025368200924868964,Captivating Double Room near Dallas Attractions!,489001051,Kayla,,District 6,32.79815266728524,-96.82534538653213,Private room,,1,0,,,1,0,0,
1025487916880056178,Furnished 2023 in Dallas midtown,500764145,Mohan,,District 13,32.88449102402022,-96.75716074769005,Entire home/apt,199,30,0,,,1,227,0,
1025507289644728956,3 Bedrooms l 6 Miles to Downtown,535566135,Alex,,District 1,32.738114480739505,-96.87637972915772,Entire home/apt,172,1,0,,,2,263,0,
1025604222451298056,Chic & Trendy 2BR/1BA close to WR Lake!,12134346,Lito,,District 2,32.79477950450302,-96.74981285015922,Entire home/apt,81,30,1,2024-03-02,0.27,1,223,1,
1025645470037208701,The Okura Suite - Modern 1 Bed/1 Ba *Skyline View*,497463228,Ninad,,District 2,32.80565081632419,-96.77462899498752,Entire home/apt,79,1,14,2024-06-19,1.96,3,0,14,
1026045204594312441,"CS 2242   1br apartment, Pool, Gym, Parking",358619880,Properties By Preston,,District 14,32.81226697705985,-96.81219003045642,Entire home/apt,93,31,0,,,32,294,0,
1026091133296771613,Amyfinehouse |Large 3BR Loft |Pool+Views+Valet,36151189,Grace,,District 2,32.77712,-96.79653,Entire home/apt,241,1,8,2024-06-03,1.40,38,314,8,
1026161980129064706,Amyfinehouse | Elegant 3BR Loft | Pool+Views+Valet,36151189,Grace,,District 2,32.77667610519137,-96.7965875839782,Entire home/apt,248,1,17,2024-06-03,2.64,38,347,17,
1026162089061955051,Central DFW 1 Bed Apt!,329464978,Aly,,District 10,32.91568,-96.7388,Entire home/apt,74,14,1,2024-03-31,0.37,32,224,1,
1026197842690550362,Amyfinehouse|Comfortable 3BR Loft Pool+Views+Valet,36151189,Grace,,District 2,32.77801,-96.79472,Entire home/apt,228,1,2,2024-03-24,0.29,38,351,2,
1026214163828162775,"New to Airbnb, Modern 1 BR Downtown, Views, Pool 2",36151189,Grace,,District 2,32.776208582994215,-96.79596477580833,Entire home/apt,147,1,1,2024-01-04,0.18,38,331,1,
1026284141409975564,Gated - Keyless - Downtown Dallas Cozy 1 Bedroom,351609010,Geaux,,District 2,32.81956679157943,-96.83476276114729,Entire home/apt,76,25,1,2024-04-27,0.55,1,232,1,
1026295440617300770,Bohemian Backhouse Bungalow,529303255,Michael And Ginger,,District 14,32.79918719559887,-96.76217246800661,Entire home/apt,100,1,49,2024-06-14,7.74,2,75,49,
1026375257694809322,Luxury Southwest Dallas Home,2592721,R. Michael,,District 3,32.663277228559615,-96.95026843536543,Entire home/apt,210,31,2,2024-01-16,0.35,5,363,2,
1026835109667643985,1 Bed/1 Bath in Bustling Dallas,6695519,Pooja,,District 14,32.84357,-96.77112,Private room,79,1,15,2024-05-26,2.21,1,267,15,
1026896591587784801,Charming Oakcliff Bungalo,332591632,Randy,,District 1,32.72078,-96.84371,Entire home/apt,106,14,1,2024-06-03,1,1,112,1,
1027020119840020620,Serenity in Dallas!,66252313,Kristen,,District 11,32.9539243,-96.8003597,Entire home/apt,101,30,1,2024-04-14,0.44,2,225,1,
1027171315968233316,Amyfinehouse|Cozy 3BR Loft|Pool+Desk+Valet,36151189,Grace,,District 2,32.77642,-96.79652,Entire home/apt,194,1,6,2024-06-04,0.96,38,349,6,
1027674836083047546,Craftsman steps from Bishop Arts,15026230,Ufot,,District 1,32.7567097,-96.8240672,Entire home/apt,156,5,2,2024-04-07,0.58,1,42,2,
1027771301476114234,8 Minutes to DT | 1/1 w/Parking (103),44218863,Rose,,District 2,32.8054727568372,-96.77430528013207,Entire home/apt,66,2,29,2024-06-06,4.14,2,204,29,
1027827815719247352,NEW Calling all travel nurses! Lower Greenville,58895419,Lindsay,,District 14,32.8329662,-96.7703588,Entire home/apt,175,1,23,2024-06-02,3.43,3,169,23,
